id,name,phone,statut,booked,user_id,manager_id,fixe,rappel,section,ville,secteur,decisionnaire,whatsapp,email,commentaire,how_many_calls,archive,created_at,updated_at
5771,lucot,"06 62 83 99 29","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5772,ludiline,"06 60 95 83 31","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5773,lulu,"07 76 43 38 10","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5774,Ly virginie,"06 34 87 13 07","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5775,M BARKI,"06 60 14 71 08","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5776,M Skalli,"06 61 41 42 55","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5777,M Skiba,"06 61 46 50 20","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5778,maad,"06 11 28 45 19","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5779,MAAROUFI,"06 61 36 87 31","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5780,Maazouzi,"06 61 48 75 20","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5781,MABROUKI , 06 74 33 43 34 ,"0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5782,Madani,"06 70 36 16 29","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5783,MADANI,"06 04 96 29 07","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5784,Madid,"06 63 75 17 52","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5785,MADIHA,"06 70 28 09 92","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5786,mael,"06 01 24 19 91","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5787,MAGHFOUR,"06 65 20 77 04","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5788,MAHA MAHMOUDI,"06 45 34 11 43","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5789,MAHA SAYEGRIL,"06 53 03 00 03","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5790,MAHASSIN ,"06 61 20 05 94 ","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5791,MAHDI,"06 62 78 38 01","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5792,Maher,"06 6/8 24 15 66","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5793,MAHFOUD,"06 61 09 87 17","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5794,Mahfoudi,"06 61 24 64 30","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5795,Mahmoud,"06 16 41 00 21","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5796,MAITRE DE PAIN ,"06 03 03 14 41 ","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5797,Majda,"06 60 49 98 66","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5798,Majda,"06 61 32 85 31","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5799,Majda,"06 33 91 83 76 ","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5800,Majda,"06 01 61 77 45","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5801,Majdouline,"06 76 18 31 09","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5802,MAJID,"07 11 94 06 85","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5803,Majid Ishak,"06 06 33 43 34","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5804,majid ismail,"06 63 72 75 53","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5805,Makrim Hicham,"06 80 64 79 79","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5806,Malak,"06 61 10 31 45","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5807,Malak,"00 96 17 03 33 33 1","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5808,Malal Youssra,"06 61 35 87 39","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5809,MALDONALDO,"05 24 33 90 00","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5810,malik,"06 73 26 54 98","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5811,MALIKA,"06 41 64 59 73","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5812,MALIKA,"06 661 18 84 22","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5813,malika,"0 60 49 75 62","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5814,MALIKA,"06 68 98 93 99","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5815,Malika Ababou,"06 63 67 26 64","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5816,MALIKA JADID,"06 63 10 37 63","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5817,mamo,"06 60 19 92 14","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5818,mamoun,64 19 97 18 19,"0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5819,Manal,"06 61 45 55 91","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5820,MANAL,"06 61 82 63 80","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5821,manal,"06 24 49 31 21","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5822,MANAL ,"06 14 97 68 77 ","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5823,MANAL ,"06 61 34 07 27 ","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5824,MANAR ,"06 66 23 43 62 ","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5825,Manbri,"06 66 58 82 69","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5826,MANOIR,"06 61 86 25 96","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5827,MANON,"07 14 87 74 72","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5828,Mansour,"06 08 89 81 45","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5829,MANSOURI,"06 61 23 92 60","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5830,MANSOURI,"06 60 10 98 87","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5831,Maouni,"06 62 16 29 91","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5832,Maouni,"06 61 23 19 34","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5833,Marat,"06 61 24 14 31","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5834,marciano,"06 10 66 16 67","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5835,MARDI MOUNIR,"06 61 05 53 09","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5836,MARI,336 58 08 85 33,"0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5837,MARI1A,"06 62 04 70 80","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5838,Maria,"06 61 24 09 17","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5839,MARIA,"06 64 33 35 01 ","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5840,maria,"06 32 67 64 41","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5841,maria bt,"06 61 49 92 80","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5842,MARIA FADLI ,"06  69 63 52 46","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5843,MARIAM,"06 63 00 04 64","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5844,Maroua,"06 66 96 94 49","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5845,maroua,"06 07 72 19 91","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5846,Marouane,"06 61 33 95 17","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5847,Marrakchi ,336 12 37 62 84,"0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5848,MARTA ROCA,3464 91 71 73 07,"0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5849,MARTIM HASSNIN,"06 61 14 56 66","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5850,martinez,49151 46 13 16 57,"0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5851,martinez,"06 49 20 32 30","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5852,marwa majdoul,"06 20 92 36 33","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5853,MARWANE ET SANAA,"06 42 94 67 13","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5854,Marzouk,"06 74 55 49 16","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5855,marzouk abdelah,"06 13 18 08 99","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5856,masmoud,"06 69 94 73 21","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5857,MASSA,"06 65 77 00 77","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5858,MASSOUD HOUSSAM ,"06 61 43 91 22","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5859,MAZOUZ,"06 61 22 02 64","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5860,ME BENNANI SALAH,"06 67 29 44 84","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5861,Me Cherkaoui,"06 61 24 02 82","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5862,ME HAMZA,"06 61 12 44 17","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5863,ME SOUFIANE,"06 61 32 65 62","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5864,Mechouat Med,"06 61 96 15 99","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5865,MEDESS,"07 77 67 75 42","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5866,Medkouri,"06 61 14 37 56","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5867,Medkouri,"06 61 31 14 01","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5868,Mehdi,"06 42 30 05 26","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5869,Mehdi,"06 15 20 00 70","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5870,MEHDI,"06 61 24 05 46","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5871,MEHDI,"06 61 62 37 14","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5872,MEHDI,"06 71 94 62 54","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5873,MEHDI,"06 62 59 85 09","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5874,Mehdi,"06 51 49 24 49","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5875,Mehdi,"06 12 9 999 01","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5876,Mehdi,"00 33 6 64 85 70 99","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5877,mehdi,"06 57 93 45 00","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5878,mehdi,"06 66 90 39 10","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5879,mehdi,"06 32 60 99 90","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5880,MEHDI,"06 14 69 20 67","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5881,mehdi,"06 13 35 10 02","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5882,mehdi,"06 58 79 54 63","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5883,mehdi,"06 61 99 79 11","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5884,mehdi,"06 61 35 83 82","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5885,mehdi,"06 66 64 78 12","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5886,MEHDI,"06 61 55 03 36","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5887,MEHDI ,"06 07 66 69 99 ","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5888,Mehdi Elissaoui,"06 67 66 28 20","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5889,Mehdi hagoli,"06 62 74 38 87","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5890,MEHDI HARITE,"06 19 90 09 23","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5891,mehdi karim,"06 42 14 74 22","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5892,Mehdi Mejdal,"06 33 21 39 93","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5893,Mehdi Mejdal,"06 61 61 23 63","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5894,mehdi mourabit,"06 61 59 13 51","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5895,Mekaoui,"06 61 41 78 88","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5896,mekaoui anna,"0 62 35 94 87","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5897,Mekouch,"06 52 24 43 59","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5898,Mekouch,"06 52 24 43 59 29","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5899,Mellouki,"06 61 13 80 36","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5900,mena rafael,"06 65 21 21 53","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5901,MENFREDA,"06 00 61 62 04","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5902,MENIARI ,"06 61 48 10 26 ","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5903,MENNI ,"06 61 46 83 69 ","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5904,MER ALAMI IDRISSI,"06 58 99 89 30","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5905,MER SAIMANE,"06 67 79 03 76","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5906,MER SALMI,"06 63 76 96 01","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5907,MERBAH,"06 61 06 75 23","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5908,Merce Andreu,"06 73 64 72 79","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5909,MERIAM,"06 13 93 46 37","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5910,MERIAM,"06 58 31 40 11","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5911,meriam,"06 49 67 68 98","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5912,MERIAM,"06 18 06 95 25","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5913,MERIAM ACHRAK,"06 69 96 28 13","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5914,MERIAM MEHDI,"06 61 26 12 24","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5915,Meriem,"06 61 24 75 33","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5916,MERIEM,"06 76 00 42 87","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5917,meriem,"06 74 05 62 95","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5918,MERIEM,"06 99 22 35 35","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5919,meriem,"06 64 38 35 98","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5920,meriem,"06 22 82 35 31","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5921,Meriem ,"06 61 47 99 94","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5922,Meriem ,"06 61 86 15 04","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5923,meriem aguensi,"06 56 36 72 24","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5924,Meriem Atidi,"07 61 13 02 18","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5925,meriem kandaz,"06 94 27 55 55","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5926,meriem nachi,"0 66 28 04 76","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5927,merlin,"0 66 32 14 58","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5928,Merlin François,"06 46 39 90 09","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5929,meryem,"06 17 61 94 72","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5930,MERYEM ,"06 61 37 38 61 ","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5931,Meryem benlaik,"06 68 94 32 66","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5932,Meryem Chary,"06 34 67 60 43","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5933,Meryem jamal,"06 17 42 88 02","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5934,Meryem slim,"06 60 02 52 95","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5935,Meryem slim,"06 72 28 95 14","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5936,MESBAHI,"06 70 86 17 51","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5937,meskini aziz,"06 61 33 47 96","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5938,Messoudi,"06 63 73 50 97","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5939,MESTARI,"06 61 49 96 01","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5940,MEZOUARE ,"06 61 31 15 36","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5941,Mhamdi,"06 61 05 74 73","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5942,Mia Tessier,"06 64 64 01 50","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5943,MICHEL,"06 65 10 33 94","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5944,MICHEL,"06 44 54 20 18","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5945,michel,"06 32 14 51 45","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5946,MICHEL AKOUVI ,"06 29 00  01 14 ","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5947,Michel Renard,"06 34 42 55 35","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5948,MILOUD,"06 61 65 64 13","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5949,Mimoun Hassan,"06 61 84 30 47","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5950,MINOUNI ,"06 61 39 57 35 ","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5951,Miss Meriem,"06 78 34 40 80","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5952,Mjidou,"06 61 97 95 88","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5953,MLLE KENZA,"06 61 28 52 08","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5954,Mme  Asma,"06 19 46 36 97","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5955,MME ABIDA,"06 69 56 00 05","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5956,MME ADILA, 06 58 19 60 54,"0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5957,Mme Aherdane,"06 61 49 24 23","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5958,MME AICHA LEBAR,"06 79 14 20 55","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5959,Mme Alami,"06 50 22 11 91","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5960,Mme Alami,"06 15 90 89 67","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5961,Mme Alami,"06 61 06 53 40 ","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5962,Mme Alaoui,"06 66 10 38 70","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5963,Mme Alaoui,"06 90 99 92 55","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5964,MME ALAOUI,"06 63 43 63 50","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5965,Mme Alaoui,"06 61 13 29 18","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5966,Mme ALAOUI ,"06 00 05 70 19","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5967,Mme alaoui loubna,"06 60 10 94 43","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5968,MME AMAL,"06 63 39 49 56","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5969,MME AMAL,"06 16 45 06 66","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5970,MME AMAL SNOUSSI,"06 61 65 05 09","0","0",1,,,,Client,,,,,,,2,1,2022-11-22 09:31:08,2023-03-24 11:08:36
5971,MME AMANI,"06 44 17 90 34","0","0",1,,,,Client,,,,,,,3,1,2022-11-22 09:31:08,2023-03-24 11:08:36
